reviewId,content,score,at,Label
e5d40810-ef6b-468e-89ae-bc4a59172cc0,"Gamenya jelek banyak bug baru main, apa lagi akun gua hilang gak bisa balik padahal dulu bisa.",1,2024-10-09T13:46:01,Negatif
9bb37e4c-8242-4bef-a328-e6d1bc151163,Update malah jaringan hilang terus. sebelum update masih lancar saja. mohon diperbaiki karena mengganggu selalu diblock mode multi live,1,2024-10-07T03:55:13,Negatif
14b4039f-bd5b-4160-9379-c9cde27222cd,"Bagus bgt , agak ngelag jg si , tapi ini keren bgtt >_<",5,2024-10-06T23:44:38,Positif
7f73aba8-f2e7-464c-bd04-41c75b6a31d2,"Jujur,ini tuh game bagus tapi kok Tiba-tiba akun gw hilang, langsung kereset semua padahal gak di logout, itu akun udah nyambung ke google play, waktu mau nyoba masuk lagi malah gak ada",1,2024-10-06T00:59:18,Negatif
f19a834b-9d68-47c8-a950-d40d78f82c00,"Mau download data malah disconect, padahal jaringan aman aman aja, gimana sih",2,2024-10-04T04:33:08,Negatif
3da7da70-55ea-4ee2-8913-df0ac4ee117b,Good job Bushiroad,5,2024-10-01T17:33:04,Positif
3ed7e1d4-1ead-4397-9312-b2d3e910c66a,"Game bagus sayangnya awal2 main waktu update harus keluar terus karena alasan koneksi padahal koneksi saya saat main game lain b aja tapi pada hair kedua udah lumayan lah error nya menghilang sedikit, saya harap game nya bisa jadi lebih baik Dan tetap f2p friendly. Edit : saya hapus game nya udah gak bisa dimain anj masa keluar mulu Dari game nya dengan alasan koneksi",2,2024-10-01T07:02:50,Negatif
395db84d-7489-4bc5-9d64-25bc5dffc6c4,Kalo bisa plis ada pilihan gambar note mata gw bujil kalo main note nya bulat,4,2024-09-30T08:36:57,Positif
568ba322-1969-4999-a875-a7feb09e29ba,Lag,1,2024-09-30T00:08:01,Negatif
aa4a4e63-7898-40f6-8b21-5a3deda479ae,Overral bagus game ini tapi kadang susah login dan kadang lost connection padahal wifi saya bagus.,5,2024-09-29T14:02:11,Positif
b62bf26a-8dd4-4180-9948-7ce8d9e02776,"Alamakkkk Tolong lah bushiroad perbaiki dong permasalahan untuk koneksinya,kondisi jaringan lancar , tapi di pake login Bang Dream sangat susah Plisss bushiroad tolong lah",3,2024-09-29T08:10:24,
ba469f31-57f2-4e28-9268-00b344a449cc,"Ahirnya setelah sekian lama MyGO di keluarkan juga, dan juga mending Jpdori🗿🗿🗿",4,2024-09-29T05:01:11,Positif
30db86a2-874e-455a-8e09-f1a08c4f7037,Ga bisa dimainin kocak,2,2024-09-28T14:53:40,Negatif
999d7bc6-ccef-43bc-8b07-24f428870063,Terjadi bug dimana saat pemain hendak memainkan lagu pemain dipaksa keluar dari permain,1,2024-09-28T14:29:45,Negatif
a82698f2-69bd-4b0f-a28e-97aa68e1ca0d,"Ternyata gamenya terjadi bug, Sound broken dan force close saat memulai Live, padahal performa lancar",1,2024-09-28T04:12:35,Negatif
f00eed57-442e-4938-b403-7e371cc23a3d,baru lvl 1. udah d suruh ke cafetaria yg butuh unlock lvl 2. ga ada opsi skip. parah,1,2024-09-26T17:02:55,Negatif
91f71f82-3011-40f7-990c-8dfeee5feb74,Mashiro oishi..,5,2024-09-26T10:14:39,Positif
1ee47a1e-f82c-452f-9e74-bda5a6c9f375,Gamenya ngebug selalu disconnect terus balik lagi tampilan login,1,2024-09-26T05:38:00,Negatif
28c0d6c5-70d1-4558-80ba-6ec81676f5a7,Gw suka gamenya tapi sering lost connect asw main game lain lancar aja,2,2024-09-25T16:42:11,Negatif
6bf2d0ec-8424-4eee-a86e-60dc116291f6,Kebanyakan gimmick-gimmick,2,2024-09-25T14:59:59,Negatif
84eb406d-f099-41fd-962f-2e54795cb420,fix your connection issue tone deaf developer,1,2024-09-25T04:34:05,Negatif
c9776a1a-c021-4ff6-b52b-e5fa1d7a262d,"Bagus sih,cuma buaaanyak banget bug,story/eventnya banyak yg ke delay tapi oke lah",5,2024-09-24T12:42:32,Positif
19f1d169-ae06-4cf4-839e-df397ef22b09,Hanya fps hp ku aja sih sisanya oke dah,5,2024-09-24T08:54:52,Positif
6bc566a2-60f4-44e6-8a16-1f2e53a54f37,Always disconnects and goes back to the title 😡,1,2024-09-24T00:26:33,Negatif
a2a5fb4c-5c62-40c0-b097-bf468d8b50b4,tolong dong Dev benerin disconnected mulu server nya dulu lancar” aja perasaan saya sekarang kok malah banyak bug disconnected dan ghost touch,4,2024-09-23T19:15:04,Positif
1d17dc7e-65af-41f4-9d95-e547a5dcad1f,Lagu Shinkai shoujo kok hilang,1,2024-09-23T15:57:55,Negatif
2f967148-611f-4fa5-9358-8e7f963a2b62,"ntah kenapa akun selalu hilang padahal progress dan character nya sudah lumayan bagus, dan sudah di bind ke akun google juga tapi tetap hilang.",1,2024-09-23T15:27:16,Negatif
78fbd9a4-af73-4ebb-ada2-839c75566082,Kame kacau masa koneksi bagus dibilang eror pas unduh data,1,2024-09-23T10:01:50,Negatif
fabc846e-5eef-4363-8c34-a50aeb188d87,"Kenapa akhir akhir ini, game ini sering terkena masalah, sering disconnect padahal jaringan internet baik, kurangnya event in game dll. Tolong developer, uruslah server global sama seperti kalian mengurus server jp.",2,2024-09-23T03:39:06,Negatif
77ec981b-ec21-4353-bb08-62727dfd0942,"maaf, aku baru pertama kali main nih, kok pas aku pencet tap to start ngestuck disitu terus dan gabisa mencet tombol manapun gitu, tolong perbaiki ya, padahal ak udah excited ga karuan pas mau download game ini karena habis nonton anime nya, kan ga asik gitu tiba tiba begini.",1,2024-09-22T15:41:28,Negatif
903171ab-aaff-4310-b58a-c8383225440e,Gamenya udah overall bagus banget dari dulu pengen main lagi dan setelah dimainkan kembali selalu disconnect saat claim hadiah maupun upgrade character dan saat di refresh malah disuruh keluar bukannya malah kembali ke game mohon untuk diperbaiki lagi padahal jaringan udah stabil dan memakai Wi-Fi,3,2024-09-22T14:21:19,
6709f37a-ce88-43b4-9627-2359ded2e873,"Mohon tambahkan fitur retry saat download data,internet gw lemot capek keluar title mulu",3,2024-09-22T07:45:52,
9539210d-9beb-400b-b0b1-e971336e814f,"Pas update malah banyak connection lost nya padahal pake wifi,main ML atau game online lain malah lancar jaya",1,2024-09-22T04:00:06,Negatif
f16f5916-3dca-4a56-876d-8dd603c3fc42,"SINYAL SERING LAG NTAH KENAPA...? SERING KELUAR SENDIRI GARA GARA JARINGAN HILANG SEKETIKA,PADAHAL JARINGAN GW BAGUS BAGUS AJ PERASAAN DULU GK KEK GINI DAH",4,2024-09-21T12:45:01,Positif
c326caa1-56fc-4717-b4f5-da5d5e7c4468,Returning the tittle terus,1,2024-09-21T05:37:51,Negatif
01f64000-fd89-4fbd-a9ce-948a21749a27,"Tolong ini kenapa habis update malah jadi sering lag dan kembali ke title ya? Padahal sebelumnya gk pernah begini. Udh saya cek sinyal saya, tapi buat game lain, ama YouTube an lancar2 aja. Tolong segera diperbaiki, karena ini sangat mengganggu",3,2024-09-21T04:00:04,
dcb62054-13db-4072-8267-aac1a3adf4ac,"Perbaiki masalah connecting nya, pas klaim hadiah connecting retry hadiah gk ke klaim malah hilang terus pas habis main multi live connecting retry juga energi kepakai tapi poin event gk nambah jadi rugi kalau mau push eventnya",4,2024-09-21T02:37:11,Positif
be03eba0-70cf-42bd-aff1-2a5a191c9ae5,"Game ini menurut saya sudah bagus tapi saya kurang nyaman saat bermain karna setiap memainkannya selalu eror tanpa sebab sehingga saya selalu kalah padahal handphone saya dalam keadaan yang baik juga internet atau Wi-Fi nya yang lancar tapi setiap bermain selalu berhenti atau leg. Saya berharap ini bisa diperbaiki agar nyaman dimainkan semoga saran saya di dengarkan, terima kasih sebelumnya 🙏🏻",1,2024-09-21T02:25:37,Negatif
345688fe-c752-47af-ae23-339a704ced91,"Ini kenapa gamenya sekarang retirning tittle mulu sih? Padahal sinyal saya bagus,memori hp saya juga ngak penuh. Tolong dong ini solusinya gimana",3,2024-09-20T22:39:03,
4e7a0db9-7cd7-4fb5-8474-5f6c7e055480,"Setelah update sering disconnect, training char disconnect, setelah main 1 lagu disconnect, habis multi live disconnect, overall bagus tapi masalah cuma sering ""disconnect"" aja.",3,2024-09-20T09:13:23,
2b832b5d-bb15-414e-8f3c-43591f74c2a4,Sangat bagus,5,2024-09-19T16:01:14,Positif
2115eec0-7338-4247-9c7c-f79e0a7e839f,Give me yukina!!!!,5,2024-09-19T15:11:05,Positif
3f085ad0-33ea-4ed5-a78e-c36956cc51f5,"BROKEN GAME, BROKEN UPDATE, RETRY RETRY RETRY. ERROR CONNECTION IS FAILED RETRY!!! ANNOYING",1,2024-09-19T12:00:33,Negatif
36b9c322-d59a-4aad-97d1-1f95b7d01808,"Menurut saya game ini juga bagus, grafik nya juga bagus banget (meski kadang lag). Overall bagus banget lah, tapi band nya belum sebanyak kayak di anime. Lagunya juga udah banyak banget kok. Rating 5 dari saya buat game ini.",5,2024-09-19T05:30:01,Positif
39d38ea5-264a-4846-a91b-db5d532731e8,game lu nge bug ajg,1,2024-09-18T17:52:57,Negatif
2e8a963d-fd35-4da4-acf4-3e9ea7653b0f,Connect loseee,1,2024-09-18T16:31:59,Negatif
0ca7be24-4b2e-4d68-99d8-3d20c003f618,Game NgeBug Tidak Bisa Main Free Live Semenjak Update,1,2024-09-18T16:15:21,Negatif
92881042-db3f-42a0-ba8b-eda212d16fd9,Bagus,5,2024-09-18T15:18:26,Positif
276665d3-d349-486c-966e-ba9e0f05d21b,Kenapa sekarang jadi sering gangguan koneksi padahal device dan jaringan udah bagus? Yang bikin keselnya kalo udah selesai main malah langsung dipaksa kembali ke tittel!,4,2024-09-18T13:53:46,Positif
8a1e8bd5-2ba6-4fc5-87ad-2d502eed5613,"Ok.. Semua sudah bagus.. Skrng hanya saja di sinyal yg dibilang sangat tidak bagus di game ini.. Suka sekali terjadi ""Connection Failed"" Kadang sampai kena balik ke title/login ulang.. Tolong kpd pihak Bang Dream, atasi masalah seperti ini.. Ini sangat amat mengganggu kenyamanan saat bermain, jadi tolong di atasi masalah ini.. Terimakasih, dan semangat terus developer 💪.",4,2024-09-18T12:00:56,Positif
69ae5ead-5d7e-432f-b6d1-9c01c054b174,"Sepertinya untuk membuka menu ""dream festival gacha sticker"" belum bisa diakses dan mungkin baru update (ada band MyGO) terkadang pada saat memainkan game suka lag. Mungkin bisa diperbaiki game supaya lebih lancar, sisanya mantap👍",4,2024-09-18T10:11:37,Positif
f40bb90e-ec07-4e52-b5b4-ac1d9090d14c,"Game ini dulu sangat nyaman dimainkan, tapi kenapa setelah main lagi buat nostalgia malah susah buat play di mode freeplay, selalu disconnect akhirnya kembali ke title awal. Padahal buat youtube resolusi 1k cepet, kenapa cuma maen nih game yg selalu disconnect? Mohon diperbaiki",1,2024-09-18T09:49:38,Negatif
8de01666-8d93-4cc8-ad9e-1f3b9a0ab13e,"Parah dah, setelah update jadi suka lost connetion mulu, padahal sinyal full",3,2024-09-18T09:33:48,
4b2963b7-f020-4cba-afa0-e2abcd26847b,"Sejauh ini gamenya bagus bagus aja, yng kurang itu 'bansos', ama akhir akhir ini belom ada event baru lagi gegara mygo kena delay, adanya birthday gacha, tapi selama gw main gaada masalah sih",5,2024-09-17T14:53:00,Positif
f6e0ed37-3ab3-4dbd-9fd9-1626c4ceedcb,Colab sama togenashi togeari dong,4,2024-09-17T13:52:37,Positif
be4211d8-1629-4dc7-a0ee-56c66f06498f,Terdapat bug koneksi gagal saat membeli item atau melakukan apapu setelah loading,3,2024-09-17T13:22:33,
ebce9645-486c-4377-946a-9956daf169d5,Yey update mygo,5,2024-09-17T10:43:23,Positif
f2fb0dc7-c236-474c-b199-a3ba66fea582,"Ini yg kutunggu akhirnya dibawa ke global TERIMAKASIH ENDORI, SELAMAT DATANG MYGOOOO!!!!!!!!!!!!!",5,2024-09-17T10:12:02,Positif
840472c3-97bb-41f7-97b0-677cb915fb57,Game nya seru banget,5,2024-09-17T09:59:32,Positif
5fbbfc84-aebb-4f39-84b9-d303a1262822,PENGGEMAR BERAT MYGO!!!!!!,5,2024-09-17T08:32:15,Positif
44a0726d-d436-4bf4-85b6-a5adcf7447ff,Seru njir woylah,5,2024-09-15T01:39:33,Positif
fb4e0157-2f62-49d8-9e04-1852d8a3cb4d,"nicee, game nya bagus dn lagu2 ny enak smua, tpi kembaliin akun lama ku please🥲",4,2024-09-14T08:01:31,Positif
866f0647-2f86-4978-81a1-359d6cf8ed35,"Sengaja uninstal kirain bakal lebih baik 😌. Pas sekarang instal lagi, malah nge-lag. Udah pakai adjusted button pun tetap aja gak sesuai 😌. Hal ini terjadi semenjak update besar²an 3D char and new char 5⭐ loh... 😌. Masih belum di fix juga ya.. Astaga.......",1,2024-09-13T03:54:09,Negatif
5a10f2eb-1114-46a8-b4e8-a023c0bda1cd,Aku suka ini banget ❤️❤️❤️❤️,5,2024-09-12T23:51:15,Positif
054665c4-f331-4529-b305-130cc23f0514,bagus,5,2024-09-12T09:08:11,Positif
6912ba4d-53d6-491f-aede-aea6299b5103,"Developer akun lama saya hilang, jadi harus ngulang dr awal, pdhl udh rank 90++:(((",5,2024-09-12T03:09:03,Positif
9c89d698-8608-444d-bc73-71c42e6fd687,"Gamenya bagus, semuanya bagus. Tapi ada beberapa bug yang meresahkan, tolong segera diperbaiki",5,2024-09-11T12:18:07,Positif
552822c8-d7c5-4981-8263-86a1a8b5eb5f,"Pls bushimo improve, improve improve! Gw pensi bandori gegara 3d yang over ngelag bahkan sampe ngefreeze hp, ayolah jadi kek project sekai yang walaupun 3d mana udah di buat makin hd tapi masih bisa ngangkat, ini aja baru nongol 3d dikit langsung ngefreeze hp",1,2024-09-10T17:04:18,Negatif
ec0585be-d19f-48c8-aa38-1fe9477c2ff7,Udah bagus cuma masih sering leg di menu mision. Sama gangguan koneksi y aja si yg perlu di benarkan.. keseluruhan gameplay y bagus 👍👍👍 cuma event ini bener2 parah.. koneksi y.. sering nge frezz sendiri. kalo koneksi y sudah setabil kembali naik bintang y 🙏,5,2024-09-09T05:21:06,Positif
fda9c0b2-f05c-4664-8a4b-3f0a2b6315f6,"ini game udh bagus,tapi tidak ada bahasa Indonesia nya,dan satu lagi gw heran ini game boros banget makan Kouta main 2jam habis kouta'pdhal kouta gw masih tersisa 10gb tapi habis dalam sekejap mata.😭",2,2024-09-06T18:28:59,Negatif
82d0c3a0-651f-4236-8b56-ac97410b46be,mana mygo????,5,2024-09-06T02:07:43,Positif
bb7daaac-8b12-44ed-ac7c-96855a04b33e,Very good,5,2024-09-05T07:30:52,Positif
9c82a63a-7740-4671-b1d1-473041a104bd,"Aku udh main dari lama, udh lvl 134. Tapi ak ganti hp, pas download lagi akunku ilang, udah aku via google login tetep aj ga bisa, Kecewa banget.. untung masih punya akun JP, dan akunnya ga ilang. Pdhl pake metode yg sama. kira kira ada cara ga cs? sayang benget akunku plis.. masa harus ngulang dari awal😞",1,2024-09-01T04:45:36,Negatif
35889261-e377-4556-a9f4-b1377b246f38,"Permainan lucu, permainan ini berhasil membuat saya bertahan selama 1 tahun lebih saya sungguh tertarik dengan karakter permainan ini terimakasih",5,2024-08-31T15:25:58,Positif
c2165fbb-0cf6-4638-b00a-cbc3332bb5de,"Tolong diperbaiki bug tidak bisa masuk stage di stage biasa yang tidak menggunakan MV, stucknya di loading cuma ada suara penontonya, padahal main di stage yang menggunakan MV tidak stuck, tolong diperbaiki",3,2024-08-31T13:27:42,
744876c2-90e7-4361-8091-48df11c2adb2,Touch nya delay terus gamenya sensitif banget sama sinyal jelek dikit aja disconnect. Kaya gak keurus aja game nya yang versi global beda banget sama Bang Dream yang versi jepang sering update...,1,2024-08-29T16:27:14,Negatif
facfaa84-934f-4061-ad27-77bbd380201f,"Aku bermain karena ada Aqua Minato yang pernah Kolaborasi dengan ini🥰😍 Dan sekarang dia sudah lulus,aku harap dia selalu bahagia🙏",5,2024-08-29T11:32:28,Positif
02f75d97-2b58-4693-b85e-672840c2ea97,"Untuk sementara saya beri bintang 3 dulu, karena setelah update game ini menjadi cukup lag.. dan itu membuat tidak nyaman main.",3,2024-08-28T12:51:40,
44bebc5c-d534-47e1-942b-efbd712b9187,untuk hp ram 4 kebawah jangan maksa download karna game nya crash di bahkan sampa force closs di ram 4 di sarankan untuk hp spek lebih tinggi buat main ini game,1,2024-08-27T20:52:30,Negatif
4b473f85-c169-4b93-8dff-d020d4d0cf7c,new event. when? mati kering buat nunggu event baru doang_-,3,2024-08-25T13:35:56,
2d3bfd9f-2c55-4561-b0d8-0b3b98b5fb67,Ini gamenya jadi jelek banget! Masa sih download data doang gk bisa padahal dulu tuh aku mainin lancar aja bikin gk seru deh kalo udh diperbaiki nanti kunaikin bintanh jelek banget sih gamenya aku kangen yang dulu pas 2022 atau 2023!!!,1,2024-08-25T03:47:08,Negatif
2bf364d6-1f81-4dce-af39-f2d61aacf3c0,Help Update,5,2024-08-24T11:46:47,Positif
91d02210-fc24-4c1a-96c8-6e64526ecf30,bug,2,2024-08-23T20:26:23,Negatif
46aa6acd-02ce-4e23-9cde-936b8857867c,Semoga bagus gamenya biar betah main 🥰🥰🥰🥰,5,2024-08-23T06:46:36,Positif
c7523cc9-0f0e-4a74-adfb-70c91f17d7d2,"untuk gameplay oke, cuma yg mengecewakan itu banyak banget event dari JP di skip disini, udah gitu MyGO!!!!! kebanyakan ditunda, jadi males, tapi tetep gw kasih bintang 4 karena masih worth it dan menghibur kalo dimainin lah",4,2024-08-22T15:20:32,Positif
b44e4ee1-45bd-4e9d-860e-1eb99d77831c,A bunch of retard managed this game it's a mess,1,2024-08-21T01:37:48,Negatif
53c7ec18-99c3-49b4-bb65-7e5cd7713c99,Aku wibu,5,2024-08-20T16:12:28,Positif
d04eae91-2d31-465d-8feb-2eeb08477fc0,aga bagus,4,2024-08-19T09:28:01,Positif
52adff89-ef78-44d7-982e-feccdc7e2ded,"pas download data selalu dapat notif koneksi error, pdhal jaringan lancar udh coba ganti ke jaringan lain ampe nyoba download pke wifi tetangga, hasilnya nihil tetap koneksi error.",1,2024-08-19T01:16:06,Negatif
337f2327-4ccc-425b-9c75-c1abf32e266d,"I can't download data. It always says ""connecting error"", and it continues until now. Even though my signal is good. Please fix it.",3,2024-08-18T03:52:57,
7e931c2d-4d9d-4008-b38d-abf1768e4d40,Game nya bagus banget! Cuma kadang kadang aku udah mencet malah jadi Miss... Oh iya! Kadang² bisa jadi b. Jepang (⁠｡⁠•́⁠︿⁠•̀⁠｡⁠) tolong dibenerin yaa ^^,4,2024-08-17T09:28:42,Positif
817baeee-fb52-4dcf-9fbd-41e29402c4aa,"Suka sih, bagus mirip pjsk. Tapi kurang terbiasa sama game play nya, mana penyimpanan penuh 😭💦",3,2024-08-17T08:46:51,
3963b7be-d84e-4a40-a358-fd7780b2c470,Overall bagus saya ketagihan main game ini siang sampe malem main game ini terus dan satu lagi kokoro bikin aku horny hell nawh,5,2024-08-15T13:27:46,Positif
9b138ac8-2dec-4294-ad52-545f8d792d0e,"Bug static sound too loud, very very loud after new character introduction voiceline. After I update and go into the game, there are new characters, and the noise is way too loud.",5,2024-08-15T01:27:00,Positif
ff6b2b55-8b8a-4417-9793-667c76d971df,Dari waktu itu selalu gak bisa login masuk ke game nya. Udah berapa kali saya instal lalu uninstal game ini karena gak bisa login masuk ke gamenya.,1,2024-08-14T10:31:02,Negatif
765e685c-568b-49c9-a15b-dabf3c4d9d7c,Good game,5,2024-08-13T13:44:51,Positif
a1458bdd-0a5a-45b7-b8fa-b286f3808fae,Game nya tolong di perbaikan Karena pas saya masuk keluar lagi dan lagi saya kesal karena tidak dapat masuk ke game jadi semoga di perbaiki,1,2024-08-11T05:03:44,Negatif
cd65ef1f-1945-47f7-bdcd-249dab928390,Bagus sih cuma waktu ngetap itu tempat nya kecil jadi susah tapi overall sisa nya bagus banget mulai dari karakter nya sama cards nya,4,2024-08-10T22:00:04,Positif
760c189e-ea99-4c8b-abba-dd6fec740c16,Good game,5,2024-08-10T15:43:15,Positif
c0abab73-7d55-4931-883d-0e8d5a83111a,Loading se abad,1,2024-08-09T08:01:15,Negatif
2bcd6ae2-0fec-4694-9254-293d6e627402,"Game nya bagus dan seru, sudah hampir 3 tahun main dan gapernah bosen, tapi tolong juga untuk lag dan koneksi internet nya diperbaiki dan diperbagus lagi",5,2024-08-08T10:35:36,Positif
523bc602-8f1d-4628-96a3-5bce5b396585,game nya seru banget...,5,2024-08-06T12:37:16,Positif
b496f1ab-0e04-4be7-b3a7-ed54983c1ecf,Mantap,5,2024-08-05T15:05:12,Positif
c1822588-7f0c-4e3f-acf6-c5a22b8c15a9,Tidak bisa masuk,2,2024-08-04T15:13:50,Negatif
0babeaeb-c5b9-48e5-aff5-7ea1b986bc11,"Kalau di kalian lag/crash tinggal di matikan fitur 3d susah amat, emang itu khusus buat spek tinggi,hp kalian aja yang kentang",5,2024-08-03T07:12:32,Positif
9a03f345-889e-469f-9a8e-83a7fc3442ea,entah kenapa belakang ini note nyaa kaga sinkron sblm nya normal aja tapi tah kenapa waktu saya tidak ada log-in ke ni game dan mulai bermain lagi hal tersebut terjadi,2,2024-07-29T17:56:31,Negatif
965ed5e2-5e8a-410a-a7c4-0b88684cefef,"tolong mudahkan untuk login ulang. sulit untuk kembali login dan akun saya sering hilang.. hapus saja fitur ""delete user data"" sungguh fitur sialan yang tidak berguna tidak ada penjelasan yang jelas dan akun mu akan hilang secara permanen karena ini",1,2024-07-29T12:58:22,Negatif
ecfa1533-9057-4ea5-98aa-94fbf6094436,BAGUS BANGEEEETTTTT TAPI LOADING NYA LAMAAAAA BANGETTT TAPI SUKA KARENA BAGUSSSSS,5,2024-07-28T06:51:28,Positif
c5bad660-5354-4198-94b2-a007456cdc3c,Seru bgt!!,5,2024-07-27T08:51:25,Positif
5208ee9c-8786-4a28-bf97-a9a7e36e35d6,"Kalo pake paket data sering disconnect padahal jaringan bagus2 aj, giliran pake Wi-Fi lancar2 aj, herann",1,2024-07-27T02:42:20,Negatif
fb280fa5-124f-4acc-a593-2461448a0a0a,WHERE IS MY ROSELIA SHIN AI COVER ON GLOBALLL WHEREEEE,5,2024-07-25T16:28:09,Positif
efb5bd1b-d2c5-4a0a-b925-381426d27603,"Sebernarnya bagus, tetapi loading nya lama banget tiba² suka Firce Close",1,2024-07-25T11:22:33,Negatif
05fe9007-0cc2-446b-a39a-248074f50ddd,Susah,3,2024-07-25T07:04:14,
a125ab8f-2cee-495a-821d-5044b1ded6b7,Menurut saua game ini sangat bagus dan saya telah bermain selama 2 tahun. Tapi seiring berjalannya waktu saya memutuskan berhenti bermain Bang Dream karena Optimalisasinya yang buruk di device yang kecil dan karena device saya masih belum diganti. Terlebih dahulu saya memberikan 4 bintang.,4,2024-07-23T15:12:34,Positif
8d7da3be-4bd5-4fb9-9a0e-b5c5a42c9b98,Dah lahhh akun gw ilang ke 3x nya,1,2024-07-22T02:43:03,Negatif
8187f706-46fc-4af6-891c-05e5690d8456,"ngelag pas animasi doang, selesai animasi lancar, jadi ga nyaman pas main",1,2024-07-21T14:18:21,Negatif
090a3297-6354-4504-821c-9bf29e69ea02,The best game ever,5,2024-07-21T12:21:31,Positif
17981292-fe6c-4380-bb5a-c816dc09c02d,👍,5,2024-07-19T15:44:47,Positif
2a8c188f-3071-4195-be7f-381ff7835984,I can't login,1,2024-07-19T07:46:08,Negatif
e81868fb-3cc2-4d83-96f3-41a7d4c02f2f,Siapa sangka ini seru bahkan mamaku suka main tapi sayangnya pengen ngaruh akun supaya kesimpan,5,2024-07-18T21:19:40,Positif
0f3efb48-ae2d-48c1-b580-7a6ddd08b1f1,Padahal sinyal bagus + pakai wifi tapi tetap ada peringatan sinyal tidak setabil udah 3 kali ngulang tetep ga bisa,1,2024-07-18T11:04:43,Negatif
7e95da08-6393-487e-a57b-6724803cf9ca,Tambahin rotasi layar dong,3,2024-07-17T16:32:45,
bff29608-b86f-41ef-bff5-b3e87b2c3ab6,Seruuu bangettttt,5,2024-07-17T12:50:31,Positif
2e177f64-b70b-40aa-b971-4dd57cedfbf8,"Benerin server nya, jaringan bagus tapi connection run out mulu",1,2024-07-15T14:41:06,Negatif
5e8b42ef-ae41-40d9-895f-ed9cc5bbbf56,Ini gimana mu masker gamenya katanya sih error jdi males main pdhl jaringan ku gaada mslh tolong diperbaiki😌,1,2024-07-11T11:55:24,Negatif
41eef13b-fda1-4f6f-a50e-0ed5ab3a470a,BAGUS BANGET PLSSSSS AAAAA apalagi karakter yang namanya mashiro kurata DIA MANIS BANGET GACHA JUGA WANGY TERUSSSS AAAAAA I LOVE YOU BANG DREAM❤,5,2024-07-11T01:00:20,Positif
caae779f-b6b1-415a-96e7-3e467a999542,"Kayaknya banyak bug bug kecil deh aku kasih bintang 4 aja gk yah... Wait... 3D nya nge lag terus menerus gara gara update, HP saya banyak game... Banyak bug terus lalu karakternya aku gk bisa ganti aku pake baju seragam aja... Terus pas game ini gw pny rank tertinggi biasa gk ya... Gw ga ada ttempat event gacha nya... Event nya kabur sudah ke hapus... Tapi game nya nge crash sedikit ya atau keluar sendiri game nya... Jadi pake bintang 4 aja deh... Bgs bgt gamenya, animasi 3D nya nge lag, bagus!!",4,2024-07-08T13:52:58,Positif
95f09f0a-fe82-4f4b-ae98-76313e4ed1ee,"Sering crash di awal musik +akun saya gak bisa di login kan,setiap mau login malah netep di akun guest pdhl udh di ganti akun nya",2,2024-07-07T16:44:46,Negatif
5c4056eb-c655-4f5f-8496-1f289cdd1cec,"Halo jadi game nya bagus, Sebelumnya gamenya bagus bagusan saja, Tapi skrg malah kalo mau main lagu saja selalu di kasih keluar, Plis aku mohon perbaiki bug ini.",4,2024-07-06T02:19:10,Positif
71505eaa-deb1-4c21-bf9c-118733813fd4,yaelah ini game anying banget dah bangke mmg,1,2024-07-04T11:34:02,Negatif
27e7c144-70e8-4d8e-a630-06f2f0c7ef76,pdhl udh mencet note tapi gk kedeteksi apalagi pas main mode hard level 27 karna kebanyakan note jdi gk kedeteksi,3,2024-07-04T09:48:41,
d3876611-ab74-46f8-80ed-b426e3933062,"game nya seru, tapi tolong di perbaikin lagi. saya sudah mendownload data nya tapi tetap saja ada notifikasi ""memori anda sudah penuh"" atau bahkan tidak bisa di mainkan sama sekali. tolong perbaiki update-an nya",2,2024-07-04T03:07:56,Negatif
99c03c25-e4f0-4752-a165-fa4e307ef314,"Tolong diperbaiki gamenya, tiap loading sering crash dan jaringan tidak stabil, padahal sinyal bagus pun tetap tidak bisa masuk gamenya",1,2024-07-03T04:57:49,Negatif
69768810-2c1d-42d6-8cca-63023c48f612,"EN Server udh selesai nih? Event schedule udh gk sesuai sama yg JP, dan skrng udh gk ada event lagi. Bisa diinfoin secara official gk sih, biar gk berharap nungguin event selanjutnya",3,2024-07-01T22:21:09,
713f587e-2bfb-4532-bcac-c54612f76dbf,"Gamenya bagus, card nya keren, kostumnya bervariasi dan cantik² karakternya. Kekurangannya saat Update 3d malah makin berat hp saya. Mau ganti kostum karakter aja loading nya lama, setiap kali pake mode 3d gamenya langsung ngecrash dan gabisa main game nya.",5,2024-07-01T06:54:41,Positif
cb40caff-df5c-44f7-95a1-898d982a3140,"Saya pakai wifi digame lain lancar, bahkan di game berat sekalipun. Kok disini malah sama sekali Gabisa ya? Nanti pake data dlu baru mau. Sedangkan data saya sudah sekarat, Hadehh.",1,2024-07-01T01:07:57,Negatif
52b7f738-1d24-43e3-a74d-be7abfef563e,KENAPA SAYA STUCK SETELAH TAP UNTUK START DAN NGGA MASUK KEDALAM GAME KANAPA STUCK?,1,2024-06-30T14:20:42,Negatif
7b708d79-b6e6-42ff-8e29-a636447f9c89,"Game ini keren dan bagus sekali! Bisa melatih konsentrasi dan kecepatan jari!! Desain karakter dan card nya juga keren dan baguss!! Lagu di game ini juga sangat enak untuk didengar kan, aku suka bermain game bang dream ibu!",5,2024-06-30T03:15:06,Positif
